"","V1","V2"
"17657",0.00765812763923437,0.00827408470923632
"17658",0.00912131410394637,0.00914436642385575
"17659",0.00886714338607062,0.00896149575746325
"17660",0.00964041318598101,0.00986864172986524
"17661",0.00882294557412284,0.008728008051289
"17662",0.00785741351723877,0.00779770570927559
"17663",0.00848698680780833,0.00882003569496588
"17664",0.00819603770138951,0.00870597817409751
"17665",0.00831547334876105,0.00807408043112942
"17666",0.00762978253647498,0.00738971886776477
"17667",0.0109897138865467,0.0114162133742231
"17668",0.0100630718303632,0.0101228793125804
"17669",0.00882578895446012,0.00856948318083749
"17670",0.0121618877193469,0.0118326092067444
"17671",0.0112254760533115,0.0105974239885351
"17672",0.0130492952121926,0.0130782819468429
"17673",0.0123644918086374,0.0121652753892345
"17674",0.0113193782252262,0.01130481818366
"17675",0.0122809879873995,0.012543175125604
"17676",0.0122503069690011,0.0119357427976542
"17677",0.01140606929418,0.0112948487489053
"17678",0.00984916997502255,0.0100480406591312
"17679",0.0122502913916043,0.0120507743360241
"17680",0.0139739071751812,0.0142776505464995
"17681",0.0106850600410906,0.0110421454998975
"17682",0.0118866366125413,0.0112723392287865
"17683",0.0102880921596015,0.0102148874556586
"17684",0.011598436529395,0.0112569889271844
"17685",0.0124130582700722,0.0122942942393894
"17686",0.0116731462586983,0.0116527459206883
"17687",NA,NA
"17688",NA,NA
"17689",NA,NA
"17690",NA,NA
"17691",NA,NA
"17692",NA,NA
"17693",NA,NA
"17694",NA,NA
"17695",NA,NA
"17696",NA,NA
"17697",NA,NA
"17698",NA,NA
"17699",NA,NA
"17700",NA,NA
"17701",NA,NA
"17702",NA,NA
"17703",NA,NA
"17704",NA,NA
"17705",NA,NA
"17706",NA,NA
"17707",NA,NA
"17708",NA,NA
"17709",NA,NA
"17710",NA,NA
"17711",NA,NA
"17712",NA,NA
"17713",NA,NA
"17714",NA,NA
"17715",NA,NA
"17716",NA,NA
"17717",NA,NA
"17718",NA,NA
"17719",NA,NA
"17720",NA,NA
"17721",NA,NA
"17722",NA,NA
"17723",NA,NA
"17724",NA,NA
"17725",NA,NA
"17726",NA,NA
"17727",NA,NA
"17728",NA,NA
"17729",NA,NA
"17730",NA,NA
"17731",NA,NA
"17732",NA,NA
"17733",NA,NA
"17734",0.00566479201860582,0.00652884752641946
"17735",0.0071558095222442,0.007958287199554
"17736",0.00797752196327748,0.00849055230427089
"17737",0.00727361331892614,0.00652256196434374
"17738",0.00839754921487743,0.00884529883861531
"17739",0.00603886281975486,0.00643854018546454
"17740",0.00709253639960001,0.00766248219185008
"17741",0.00754264866456006,0.0078607792345598
"17742",0.00778313806761198,0.00794422248940234
"17743",0.00846788392393659,0.00890518261984501
"17744",0.00833356224129966,0.00849950368479867
"17745",0.00701154132195729,0.00738952639018843
"17746",0.00642934953250984,0.00680430043275353
"17747",0.00675391181737448,0.00710107615883279
"17748",0.00687095073997877,0.00716003100462248
"17749",0.00647710725633785,0.00683788663025814
"17750",0.0067409578803012,0.00700266216662459
"17751",0.00636364350663101,0.00656397724270855
"17752",0.00708202227347611,0.00754173460067342
"17753",0.00690654598892428,0.0071442304800372
"17754",0.00777671176755571,0.00809703359708561
"17755",0.00682458668451635,0.00751608944738904
"17756",0.00750577098741725,0.00800217686083226
"17757",0.00729266734859175,0.00840467542577311
"17758",0.00939358025791155,0.0095026057942077
"17759",0.00869104193192969,0.00898504654398107
"17760",0.00805730665727818,0.00842377412509533
"17761",0.00920613642295384,0.0100162887884475
"17762",0.0100448574795036,0.0101108013218191
"17763",0.00990474790822768,0.00979445365252935
"17764",0.0084411644579457,0.00803200560049647
"17765",0.00766998187996978,0.00797805459439332
"17766",0.009582192744528,0.00970605080599595
"17767",0.00957015098085225,0.00948759181893763
"17768",0.00981696368033798,0.00974140397285251
"17769",0.0137602631063318,0.01413260109406
"17770",0.0110541739962422,0.0109490543863855
"17771",0.0126065205205627,0.0122919160249703
"17772",0.0112914386045016,0.0111894051933277
"17773",0.00856197318303416,0.00852215964735385
"17774",0.012051791884523,0.0119106488447259
"17775",0.0097552744568157,0.00922260629111025
"17776",0.00924648446204352,0.0087260515265921
"17777",0.0115802880065652,0.0114774597374556
"17778",0.0123546908539542,0.012227159023408
"17779",NA,NA
"17780",NA,NA
"17781",0.00929245000313158,0.00940795319883144
"17782",0.0104811018045338,0.0103620460563035
"17783",NA,NA
"17784",NA,NA
"17785",NA,NA
"17786",NA,NA
"17787",NA,NA
"17788",NA,NA
"17789",NA,NA
"17790",0.0120148640935964,0.0121265315236863
"17791",0.0123265675619991,0.0123367313775805
"17792",NA,NA
"17793",NA,NA
"17794",NA,NA
"17795",0.011548747928152,0.0118687165647136
"17796",0.0112550746547876,0.0113617304560991
"17797",NA,NA
"17798",NA,NA
"17799",NA,NA
"17800",NA,NA
"17801",NA,NA
"17802",NA,NA
"17803",NA,NA
"17804",NA,NA
"17805",NA,NA
"17806",NA,NA
"17807",NA,NA
"17808",NA,NA
"17809",NA,NA
"17810",NA,NA
"17811",NA,NA
"17812",NA,NA
"17813",NA,NA
"17814",NA,NA
"17815",NA,NA
"17816",NA,NA
"17817",NA,NA
"17818",NA,NA
"17819",NA,NA
"17820",NA,NA
"17821",NA,NA
"17822",NA,NA
"17823",NA,NA
"17824",NA,NA
"17825",NA,NA
"17826",NA,NA
"17827",NA,NA
"17828",NA,NA
"17829",NA,NA
"17830",NA,NA
"17831",NA,NA
"17832",NA,NA
"17833",NA,NA
"17834",0.00756094377436151,0.00840979455620424
"17835",0.00782518738118685,0.0083085689611335
"17836",0.00780573397359531,0.00767173349440201
"17837",NA,NA
"17838",0.00725435546819794,0.00757229062988036
"17839",0.00771228353527372,0.00799679620690693
"17840",0.0077145120068878,0.00807986288101273
"17841",NA,NA
"17842",0.00662863102840444,0.00679315474663692
"17843",0.00784998928319545,0.00794412256198361
"17844",0.00656165507880461,0.00700284691838811
"17845",0.00645535901023215,0.00682861958459564
"17846",0.00694043515078538,0.00701720273866284
"17847",0.0067997202133875,0.00711836376686496
"17848",0.006431289611283,0.00652642024645173
"17849",0.00660291291936544,0.00679316047052108
"17850",0.00666814126061418,0.00706735060014378
"17851",0.00715544613759698,0.00750624440385509
"17852",0.00776417169898083,0.00841771896850781
"17853",0.00793182718150706,0.0082472987352386
"17854",0.00758621830061221,0.0079844219282952
"17855",0.00745532743574473,0.00783254553324697
"17856",0.00847408796086017,0.0083528838574639
"17857",0.0074084332516871,0.0072344640650589
"17858",0.00740512566875974,0.00776164379208993
"17859",0.00960670893906809,0.00968650558702074
"17860",0.0092286844980037,0.00954797505045249
"17861",0.00799652928330505,0.00798996808380442
"17862",0.00853555933839456,0.00823861044087052
"17863",0.00860556636798851,0.00841880077952484
"17864",0.0082917296435495,0.00805451751491472
"17865",0.00907145997410075,0.00885303743321264
"17866",0.0090476241564545,0.00872023395187221
"17867",0.00752506659119436,0.00748533687728733
"17868",0.0104083851137611,0.00976767160355449
"17869",0.0111066745775574,0.0108576054272062
"17870",0.0102861032292718,0.00999118556038294
"17871",0.00795971547814633,0.00773700184504358
"17872",0.0110451761470639,0.0109246689663472
"17873",0.0121302759876384,0.0117012341540623
"17874",0.0102025607985974,0.0101248510993519
"17875",0.0116502954075279,0.0108314787720129
"17876",NA,NA
"17877",NA,NA
"17878",NA,NA
"17879",NA,NA
"17880",0.013794859402603,0.0136424457444855
"17881",NA,NA
"17882",0.0117268417586675,0.0120222533026317
"17883",0.0120797571470387,0.0121336753277209
"17884",0.0121044054090705,0.0119722724302973
"17885",NA,NA
"17886",NA,NA
"17887",NA,NA
"17888",NA,NA
"17889",0.0118242418459685,0.0114819342340373
"17890",0.0112951039558277,0.0113426152434403
"17891",NA,NA
"17892",0.0119169560543901,0.0121252430889481
"17893",NA,NA
"17894",NA,NA
"17895",NA,NA
"17896",NA,NA
"17897",NA,NA
"17898",NA,NA
"17899",NA,NA
"17900",NA,NA
"17901",NA,NA
"17902",NA,NA
"17903",NA,NA
"17904",NA,NA
"17905",NA,NA
"17906",NA,NA
"17907",NA,NA
"17908",NA,NA
"17909",NA,NA
"17910",NA,NA
"17911",NA,NA
"17912",NA,NA
"17913",NA,NA
"17914",NA,NA
"17915",NA,NA
"17916",NA,NA
"17917",NA,NA
"17918",NA,NA
"17919",NA,NA
"17920",NA,NA
"17921",NA,NA
"17922",NA,NA
"17923",NA,NA
"17924",NA,NA
"17925",NA,NA
"17926",NA,NA
"17927",NA,NA
"17928",NA,NA
"17929",NA,NA
"17930",NA,NA
"17931",NA,NA
"17932",NA,NA
"17933",NA,NA
"17934",0.00750457674380735,0.00793597261027448
"17935",0.00638281444174851,0.00724139340812153
"17936",0.00613071944663107,0.0061528405885595
"17937",0.0104931862925694,0.0108308845357481
"17938",0.00751793236232799,0.00801833731964376
"17939",0.00644810354691505,0.00679413771428739
"17940",0.00663886727903942,0.00668065250263542
"17941",0.00722785773876,0.00760838479156199
"17942",0.00745038285927175,0.00769536376419648
"17943",0.0072752807508973,0.0075193673019411
"17944",0.00717420223541727,0.00753838963850175
"17945",0.00734983668758659,0.00765592374900758
"17946",0.00717581985550923,0.00748683261255671
"17947",0.00644124329111244,0.00680950252032761
"17948",0.00673155484195457,0.00676250080038382
"17949",0.00745857465694521,0.00760144426624711
"17950",0.00691026664110905,0.00713815124494536
"17951",0.00817020723304074,0.00839586765189647
"17952",0.0077116105239275,0.00791092661187108
"17953",0.00815890402826013,0.00857161776633183
"17954",0.00757972190657647,0.00843574533961921
"17955",0.0076950096999701,0.00800201439496323
"17956",0.00786505880432162,0.00746444881953819
"17957",0.00774464660008152,0.00829167812295184
"17958",0.00912229828250926,0.00959580977794049
"17959",0.0101825263946532,0.00986887705357022
"17960",0.0101803200705884,0.0104106698939808
"17961",0.00943308113890868,0.00816159330815365
"17962",0.00863756007274819,0.00881565747499291
"17963",0.00898234300327868,0.00861324630866791
"17964",0.00973975597722213,0.0097087251815957
"17965",0.00693728628151551,0.00669429900140705
"17966",0.00845021915303833,0.00844462998511448
"17967",0.0091350412051119,0.00911456705646149
"17968",0.00687557435809704,0.00686580187305554
"17969",0.00998655718079206,0.00993722803782365
"17970",0.0109068817515351,0.0102286463894143
"17971",0.0108225354338372,0.0113490918266838
"17972",0.0097531105131429,0.00998259204032911
"17973",0.0109754931892631,0.0110542662156026
"17974",NA,NA
"17975",NA,NA
"17976",NA,NA
"17977",NA,NA
"17978",NA,NA
"17979",NA,NA
"17980",NA,NA
"17981",NA,NA
"17982",NA,NA
"17983",0.00857259257462085,0.00855568782664417
"17984",NA,NA
"17985",NA,NA
"17986",0.012668754319299,0.0111878883648239
"17987",NA,NA
"17988",0.0118606281327059,0.0118913409215823
"17989",NA,NA
"17990",NA,NA
"17991",NA,NA
"17992",NA,NA
"17993",0.0117385649556342,0.0117385649556342
"17994",NA,NA
"17995",NA,NA
"17996",NA,NA
"17997",NA,NA
"17998",NA,NA
"17999",NA,NA
"18000",NA,NA
"18001",NA,NA
"18002",NA,NA
"18003",NA,NA
"18004",NA,NA
"18005",NA,NA
"18006",NA,NA
"18007",NA,NA
"18008",NA,NA
"18009",NA,NA
"18010",NA,NA
"18011",NA,NA
"18012",NA,NA
"18013",NA,NA
"18014",NA,NA
"18015",NA,NA
"18016",NA,NA
"18017",NA,NA
"18018",NA,NA
"18019",NA,NA
"18020",NA,NA
"18021",NA,NA
"18022",NA,NA
"18023",NA,NA
"18024",NA,NA
"18025",NA,NA
"18026",NA,NA
"18027",NA,NA
"18028",NA,NA
"18029",NA,NA
"18030",NA,NA
"18031",NA,NA
"18032",NA,NA
"18033",NA,NA
"18034",0.00575628120876834,0.00653541074156127
"18035",0.00749960589408861,0.00810711200342309
"18036",0.00709981270482794,0.00783605482029836
"18037",0.00782207820647937,0.00851601801658103
"18038",0.00699219910049242,0.00751159618618738
"18039",0.00854393115770703,0.00838469023579183
"18040",0.00882687549691484,0.00870224369018316
"18041",0.00800370236643544,0.00845229841920613
"18042",0.00811718431486929,0.00850460372412939
"18043",0.00700931926521508,0.00736108160264527
"18044",0.00614885448756677,0.00650731782594805
"18045",0.00646905637424553,0.00675561869010074
"18046",0.00701024715738195,0.00740084700146326
"18047",0.00639695996769069,0.00678258061804157
"18048",0.00653390000086619,0.00679250145483413
"18049",0.00663998886423475,0.00722389168401795
"18050",0.00731326826934942,0.00789506089242815
"18051",0.00756310405799335,0.00763558193038438
"18052",0.00734228152963534,0.00773399048360885
"18053",0.00761924701319223,0.00776758833939346
"18054",0.00754092879935365,0.0077958857767283
"18055",0.00827034110468624,0.00861400602472486
"18056",0.00780825397635325,0.0080972767762874
"18057",0.0101132467626653,0.00981641389266202
"18058",0.00859588775190292,0.00906609587052528
"18059",0.0107840759782102,0.0109269657923658
"18060",0.0102955852507938,0.0103039786516381
"18061",0.00916971495832589,0.00897836418134989
"18062",0.00879074209235465,0.00876259108227457
"18063",0.00785618899018837,0.00777757435568761
"18064",0.00823857298757424,0.00803516399088891
"18065",0.00946492472403259,0.00943383415283434
"18066",0.0095509244880117,0.00959924274588833
"18067",0.00886201944015972,0.00881134781285532
"18068",0.00848567099571084,0.00814511191596738
"18069",0.0101411185843234,0.00960558350878663
"18070",0.00977378958912313,0.0100805028490598
"18071",0.00589715538398017,0.00586891922078555
"18072",0.00946846466034283,0.00995794360272393
"18073",NA,NA
"18074",NA,NA
"18075",NA,NA
"18076",NA,NA
"18077",NA,NA
"18078",NA,NA
"18079",NA,NA
"18080",NA,NA
"18081",NA,NA
"18082",NA,NA
"18083",NA,NA
"18084",NA,NA
"18085",NA,NA
"18086",0.0142384951148331,0.0141568484906035
"18087",NA,NA
"18088",0.0115022874644618,0.0117356798520092
"18089",NA,NA
"18090",NA,NA
"18091",NA,NA
"18092",NA,NA
"18093",NA,NA
"18094",NA,NA
"18095",NA,NA
"18096",NA,NA
"18097",0.0129923301253356,0.0129923301253356
"18098",NA,NA
"18099",NA,NA
"18100",NA,NA
"18101",NA,NA
"18102",NA,NA
"18103",NA,NA
"18104",NA,NA
"18105",NA,NA
"18106",NA,NA
"18107",NA,NA
"18108",NA,NA
"18109",NA,NA
"18110",NA,NA
"18111",NA,NA
"18112",NA,NA
"18113",NA,NA
"18114",NA,NA
"18115",NA,NA
"18116",NA,NA
"18117",NA,NA
"18118",NA,NA
"18119",NA,NA
"18120",NA,NA
"18121",NA,NA
"18122",NA,NA
"18123",NA,NA
"18124",NA,NA
"18125",NA,NA
"18126",NA,NA
"18127",NA,NA
"18128",NA,NA
"18129",NA,NA
"18130",NA,NA
"18131",NA,NA
"18132",NA,NA
"18133",0.00746494012552935,0.00753062921938907
"18134",0.00788972113400842,0.00860145149907145
"18135",0.00663527643018501,0.00722828948498679
"18136",0.00877171208641452,0.00905636245657129
"18137",0.00586791358900333,0.00603882374696712
"18138",0.0062694466708516,0.0067005513155252
"18139",0.00623618078509998,0.00640496435536915
"18140",0.00696938885067607,0.00757719114616068
"18141",0.00671429365422103,0.0072481385455757
"18142",0.00674635308627297,0.0074215597731711
"18143",0.00685340417515838,0.00728814393610497
"18144",0.00631798395232937,0.00686478907257169
"18145",0.00692111601461111,0.00732320696793305
"18146",0.00654051693329653,0.00691290041790344
"18147",0.00619062198802701,0.00674112260169382
"18148",0.00521561401032109,0.00572141233969815
"18149",0.0066941359435725,0.00719778546865323
"18150",0.00768345605242586,0.00787191543523265
"18151",0.00739151768440844,0.00761070572631815
"18152",NA,NA
"18153",0.00716606227165831,0.007763953708772
"18154",0.00750537761381895,0.00787214229803919
"18155",0.00852204129049336,0.00813938375159446
"18156",0.0088222704726502,0.00793577707312379
"18157",0.00969085777347098,0.00992038405248675
"18158",0.00919562429150547,0.00892658473455139
"18159",0.0103327792258183,0.0101648088109245
"18160",0.0103965393866647,0.0105052343588013
"18161",0.00908178389431572,0.00875919274033788
"18162",0.00804949333080004,0.00804752460770786
"18163",0.00733634860188741,0.00715810132227951
"18164",0.00811343585416841,0.00788681373717947
"18165",0.00862467683142088,0.0092888184993841
"18166",0.00881405727301562,0.0084044392345239
"18167",0.00958381111289402,0.00926374342244867
"18168",0.00910255187105351,0.00885959165779
"18169",0.00778858296499097,0.00727030443246151
"18170",0.0103216999473898,0.0102572646250575
"18171",NA,NA
"18172",NA,NA
"18173",NA,NA
"18174",NA,NA
"18175",NA,NA
"18176",NA,NA
"18177",NA,NA
"18178",NA,NA
"18179",NA,NA
"18180",NA,NA
"18181",NA,NA
"18182",NA,NA
"18183",NA,NA
"18184",NA,NA
"18185",0.00974580993924968,0.00974580993924968
"18186",NA,NA
"18187",NA,NA
"18188",NA,NA
"18189",NA,NA
"18190",NA,NA
"18191",NA,NA
"18192",NA,NA
"18193",NA,NA
"18194",NA,NA
"18195",NA,NA
"18196",NA,NA
"18197",NA,NA
"18198",NA,NA
"18199",NA,NA
"18200",NA,NA
"18201",NA,NA
"18202",NA,NA
"18203",NA,NA
"18204",NA,NA
"18205",NA,NA
"18206",NA,NA
"18207",NA,NA
"18208",NA,NA
"18209",NA,NA
"18210",NA,NA
"18211",NA,NA
"18212",NA,NA
"18213",NA,NA
"18214",NA,NA
"18215",NA,NA
"18216",NA,NA
"18217",NA,NA
"18218",NA,NA
"18219",NA,NA
"18220",NA,NA
"18221",NA,NA
"18222",NA,NA
"18223",NA,NA
"18224",NA,NA
"18225",NA,NA
"18226",NA,NA
"18227",NA,NA
"18228",NA,NA
"18229",NA,NA
"18230",NA,NA
"18231",NA,NA
"18232",0.00507009972598806,0.0052188019037944
"18233",0.00838182608630329,0.00838800715087329
"18234",0.00615765194581555,0.00682465992489248
"18235",0.00776765706073584,0.00779828920912916
"18236",0.00773102693914642,0.00804992724775161
"18237",0.00803985599335621,0.00846807962732811
"18238",0.00757855519948832,0.00757979564844153
"18239",0.00683695654046055,0.0070889065291101
"18240",0.00650360600569129,0.00668838479501908
"18241",0.0055339456022601,0.00570141740312566
"18242",0.0064120576262565,0.00657451142055865
"18243",0.00746495607418575,0.00765780967144933
"18244",0.0068276628254558,0.00725067991081683
"18245",0.0083700268112766,0.00865937963758669
"18246",0.00678581662662967,0.00728257878162754
"18247",0.0071942901551368,0.0075897915696068
"18248",0.00663780297428545,0.00703248120203835
"18249",0.00722162107030714,0.00793491263924154
"18250",0.00736091424824277,0.00748349876961675
"18251",0.00693267121619676,0.00711630135456659
"18252",0.00751324839976654,0.00828186556005295
"18253",0.00822237522315854,0.00876987843233808
"18254",0.00805417714785149,0.0086215764428818
"18255",0.00830761259896057,0.00862471278102153
"18256",0.00882782032788168,0.00903468659679299
"18257",0.00975128633479828,0.010263802407155
"18258",0.00952693866951198,0.00940769651944036
"18259",0.00841730019725774,0.0081973023333708
"18260",0.00859783218655618,0.00863629944575715
"18261",0.00748994512592667,0.00752549977233439
"18262",0.00709748485930359,0.00700339853085804
"18263",0.00889621000156291,0.00919004921940886
"18264",0.00655066854329351,0.00602673338393305
"18265",0.00748153373781457,0.00746707867631457
"18266",0.009657283416441,0.00932817784579812
"18267",0.00843915576476532,0.00804727743013882
"18268",0.00949384085075724,0.00894333812409513
"18269",0.00838997614321144,0.00798952307485738
"18270",0.00969970186450447,0.00938272517890005
"18271",0.0069566491716228,0.00605114143809878
"18272",NA,NA
"18273",NA,NA
"18274",NA,NA
"18275",NA,NA
"18276",NA,NA
"18277",NA,NA
"18278",NA,NA
"18279",NA,NA
"18280",NA,NA
"18281",NA,NA
"18282",NA,NA
"18283",NA,NA
"18284",NA,NA
"18285",NA,NA
"18286",NA,NA
"18287",NA,NA
"18288",NA,NA
"18289",NA,NA
"18290",NA,NA
"18291",NA,NA
"18292",NA,NA
"18293",0.0107852855939416,0.0109975222527692
"18294",NA,NA
"18295",NA,NA
"18296",NA,NA
"18297",NA,NA
"18298",NA,NA
"18299",0.00974580993924968,0.00974580993924968
"18300",NA,NA
"18301",NA,NA
"18302",NA,NA
"18303",NA,NA
"18304",NA,NA
"18305",NA,NA
"18306",NA,NA
"18307",NA,NA
"18308",NA,NA
"18309",NA,NA
"18310",NA,NA
"18311",NA,NA
"18312",NA,NA
"18313",NA,NA
"18314",NA,NA
"18315",NA,NA
"18316",NA,NA
"18317",NA,NA
"18318",NA,NA
"18319",NA,NA
"18320",NA,NA
"18321",NA,NA
"18322",NA,NA
"18323",NA,NA
"18324",NA,NA
"18325",NA,NA
"18326",NA,NA
"18327",NA,NA
"18328",NA,NA
"18329",NA,NA
"18330",NA,NA
"18331",NA,NA
"18332",0.00714792405405471,0.00728845444665625
"18333",0.00845513335163347,0.00871421628957271
"18334",0.00824185121668033,0.00871169597175682
"18335",0.00630344345677774,0.00667613252691317
"18336",0.0062239685715365,0.00636519113177273
"18337",0.00725129207127997,0.00716798406912517
"18338",0.0076473191274633,0.00759450753544873
"18339",0.00736077796966127,0.0073557722268619
"18340",0.00699212767479173,0.00692005152856719
"18341",0.00807224793389775,0.00795239478896534
"18342",0.00666622693458443,0.00700786416089058
"18343",0.00656176550217841,0.00675562820444339
"18344",0.00606662481445124,0.00665967506304555
"18345",0.00703705476124931,0.00728375422154594
"18346",0.00770056436588677,0.00831636419503004
"18347",0.00673373030529864,0.00726349957033874
"18348",0.00743119498000943,0.00812609008619254
"18349",0.00729462541201331,0.00753352108296924
"18350",0.00714170566822309,0.00734832252066553
"18351",0.00796888927326148,0.00814369958188855
"18352",0.00725572244678634,0.00762667867566205
"18353",0.0079162388370659,0.00827644860815011
"18354",0.00761708952498815,0.00765129903954996
"18355",0.00791825798015872,0.00749233377698459
"18356",0.008263804818071,0.00872746506245426
"18357",0.00903185450207138,0.00896157459576223
"18358",0.00747787169220246,0.0082811370088614
"18359",0.00805146165658495,0.00753455514461291
"18360",0.00963876270492745,0.00904575452643935
"18361",0.00896917150550122,0.0090450205763835
"18362",0.00781093259043561,0.00793384043880174
"18363",0.00711023320857024,0.00705259929439883
"18364",0.00734410077259242,0.00739625994120667
"18365",0.00910416505770644,0.00873573586591596
"18366",0.00947741939963847,0.00926543358460558
"18367",0.00921830366823023,0.00930060619628315
"18368",0.00902150962199858,0.00870155132233156
"18369",0.0112830576162404,0.0109928544392102
"18370",0.00911237380926541,0.00940521286249734
"18371",NA,NA
"18372",NA,NA
"18373",NA,NA
"18374",NA,NA
"18375",NA,NA
"18376",NA,NA
"18377",NA,NA
"18378",NA,NA
"18379",NA,NA
"18380",NA,NA
"18381",NA,NA
"18382",NA,NA
"18383",NA,NA
"18384",NA,NA
"18385",NA,NA
"18386",NA,NA
"18387",NA,NA
"18388",NA,NA
"18389",NA,NA
"18390",NA,NA
"18391",NA,NA
"18392",NA,NA
"18393",0.0113767269450105,0.0114017745210501
"18394",NA,NA
"18395",NA,NA
"18396",NA,NA
"18397",NA,NA
"18398",NA,NA
"18399",NA,NA
"18400",NA,NA
"18401",NA,NA
"18402",NA,NA
"18403",NA,NA
"18404",NA,NA
"18405",NA,NA
"18406",NA,NA
"18407",NA,NA
"18408",NA,NA
"18409",NA,NA
"18410",NA,NA
"18411",NA,NA
"18412",NA,NA
"18413",NA,NA
"18414",NA,NA
"18415",NA,NA
"18416",NA,NA
"18417",NA,NA
"18418",NA,NA
"18419",NA,NA
"18420",NA,NA
"18421",NA,NA
"18422",NA,NA
"18423",NA,NA
"18424",NA,NA
"18425",NA,NA
"18426",NA,NA
"18427",NA,NA
"18428",NA,NA
"18429",NA,NA
"18430",NA,NA
"18431",NA,NA
"18432",0.00730090299093606,0.00791002366337638
"18433",0.00885373874327553,0.00928673964270898
"18434",0.00770962960702758,0.00783190095869411
"18435",0.0082351275955321,0.00823937231740582
"18436",0.00976148588514235,0.00941713978460301
"18437",0.00588396792648286,0.00658639004558471
"18438",0.00636155728174761,0.00651734694134944
"18439",0.00990668086780918,0.0102711673109306
"18440",0.00649119133659445,0.00644660636664608
"18441",0.00773505702183704,0.00787009096840616
"18442",0.00601869574582526,0.00639612959253133
"18443",0.00532621510668595,0.00590859778963356
"18444",0.00660257515000598,0.00692696178332814
"18445",0.00688934595391007,0.00729947736290203
"18446",0.00733834700234146,0.00756377604192711
"18447",0.00732727950032801,0.00784216904911515
"18448",0.00740000058221267,0.00773752779771669
"18449",0.0077938786472579,0.00805986010469196
"18450",0.00840159866412106,0.00857264204407056
"18451",0.00735166797517396,0.00720682588555483
"18452",0.0080443091465409,0.00817279238795884
"18453",0.0071793643356458,0.00714699064296134
"18454",0.00880716112580885,0.00922188157244351
"18455",0.00910474530025936,0.00908519357768645
"18456",0.00956291942619795,0.00950594888360609
"18457",0.00917983957670416,0.00898552680619997
"18458",0.00815895211541485,0.00776539883532052
"18459",0.00810562785003667,0.007709960034368
"18460",0.00881068543286435,0.00856814599337627
"18461",0.0089475251688887,0.00925628036456401
"18462",0.00838038863712153,0.00841228271494402
"18463",0.00897882285458797,0.00877684756494417
"18464",0.00787135836768018,0.00758884812812203
"18465",0.00674211269709789,0.00624417161475625
"18466",0.00811450893829867,0.00794518229324129
"18467",0.00781240246211504,0.00734033689974983
"18468",0.00935091280242352,0.00901173992228445
"18469",0.00806925268007089,0.00716861737365399
"18470",NA,NA
"18471",NA,NA
"18472",NA,NA
"18473",NA,NA
"18474",NA,NA
"18475",NA,NA
"18476",NA,NA
"18477",NA,NA
"18478",NA,NA
"18479",NA,NA
"18480",NA,NA
"18481",NA,NA
"18482",NA,NA
"18483",NA,NA
"18484",NA,NA
"18485",NA,NA
"18486",NA,NA
"18487",NA,NA
"18488",NA,NA
"18489",NA,NA
"18490",NA,NA
"18491",NA,NA
"18492",NA,NA
"18493",NA,NA
"18494",NA,NA
"18495",NA,NA
"18496",NA,NA
"18497",NA,NA
"18498",NA,NA
"18499",NA,NA
"18500",NA,NA
"18501",NA,NA
"18502",NA,NA
"18503",NA,NA
"18504",NA,NA
"18505",NA,NA
"18506",NA,NA
"18507",NA,NA
"18508",NA,NA
"18509",NA,NA
"18510",NA,NA
"18511",NA,NA
"18512",NA,NA
"18513",NA,NA
"18514",NA,NA
"18515",NA,NA
"18516",NA,NA
"18517",NA,NA
"18518",NA,NA
"18519",NA,NA
"18520",NA,NA
"18521",NA,NA
"18522",NA,NA
"18523",NA,NA
"18524",NA,NA
"18525",NA,NA
"18526",NA,NA
"18527",NA,NA
"18528",NA,NA
"18529",NA,NA
"18530",NA,NA
"18531",0.00527774356107945,0.00487871054536968
"18532",0.00747944641388239,0.00779207496380738
"18533",0.00775853513429409,0.00776709391053047
"18534",0.00654964593468736,0.00712319171281872
"18535",0.00663119308480975,0.00707800035074363
"18536",0.00584027323250562,0.00580651713614074
"18537",0.00672040157404362,0.00675639376505112
"18538",0.00671845060723804,0.00698902426004409
"18539",0.0060189083147408,0.00625404294748745
"18540",0.00618088668751751,0.0060018239946246
"18541",0.00699496907496293,0.00720936155713202
"18542",0.00716819512085093,0.00724547864834146
"18543",0.00601572845402336,0.0065136403620522
"18544",0.00707493478676548,0.00768624166171501
"18545",0.00730709177599223,0.00787754432530789
"18546",0.00772364823259337,0.00787674122270303
"18547",0.00794986981444567,0.00833212146748171
"18548",0.00741030004228756,0.00773552989402224
"18549",0.0081294456429163,0.0084276259608205
"18550",0.0077778857477282,0.00800290779523854
"18551",0.00743885153741859,0.00758190293064032
"18552",0.00793987700482206,0.00840373653371967
"18553",0.00844567611339419,0.00819686487125167
"18554",0.00868103251908771,0.00909663066996962
"18555",0.00828255069908292,0.00804077795390512
"18556",0.0107329682861821,0.0107712718291266
"18557",0.0091676895522635,0.00914546613548957
"18558",0.00804114215890156,0.00778087519809111
"18559",0.00758659400709608,0.0071856931322561
"18560",0.00660702050053902,0.00662318884681319
"18561",0.00795275023071258,0.00789535299286075
"18562",0.00874507335801141,0.00883715487657446
"18563",0.0100845976818728,0.010150455686135
"18564",0.00921731521508352,0.00908277939894609
"18565",0.0101966153948623,0.0106116153157051
"18566",0.00871489248645996,0.00907407438286254
